성동구,서울숲 바닥분수,4.0,https://lh5.googleusercontent.com/p/AF1QipMCNqrTJ4TxJu4BDu2rlla98K0VJgmPFQYkOYPK=w408-h306-k-no,서울특별시 성수동1가 언더스탠드애비뉴, 별표 5개 ,참 이뻐요~
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 3개 ,옛날 감성 충만...but 주차하기 힘듦.
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,걷기좋음
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 3개 ,매우 매우 매우 산에 있음. 벽화가 남아있는 곳도 꽤 되지만 빨간 글씨로 적폐청산이 써있는 곳도 많음. 도시재생사업 때문에 주민들이 서울시에 불만이 많다고 함. 하지만 아기자기한 가게도 꽤 많아서 여름 겨울만 아니라면 둘러보기에 나쁘지 않음.
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,골목구석구석 이쁜 일러스트와 아기자기한 샵과 레스토랑들이 이쁩니다
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 3개 ,코로나때문이였는지 많은 가게들이 폐업또는 문이 닫혀있어서 아쉽..
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,대학로에서 연극 본 후에 운동삼아 걷기 좋는 길입니다. 경사가 좀 심해서 신고 나온 신발이 따라 추천/비추가 갈리긴 하겠지만 주면에 예쁜 카페도 많고 가보시길 추천드려요.
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,볼 것도 많지만 많이 걸어하고 언덕이 많아서 구두 혹은 예쁜 옷은 피하는게 좋을 거 같다.
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 2개 ,이화벽화마을 주민들이왜도시재생개발을반대하는지알겠더군요일부몰지각한관광객들이 주택가에서시끄럽게굴고개인주택벽면에 몰지각하게낙서를한거보니주민들심정이해가가더군요벽화마을보다다른방향으로도시재생개발을했으면합니다
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,낙산공원과시내경치가멋있서씁니다
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 5개 ,연극 보러갔다가 시간이 남아서 돌아다님. 한적하니 걷기 좋음
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 3개 ,산책겸 돌아다니기는 좋습니다. 다만 길을 잃을 수도 있고 자차로 간다면 주차하기위해 한참을 기다릴 수 있습니다. 주변 주차할 곳도 없고 주민들의 반대에 부딪힐 수도 있습니다.
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,오르막길이 심해요~ 나 중학교 시절 여기 산동네로 길이 안 좋았는데..  세월이 흘러 가보니..  관광 명소지가 됐네요
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,가볼만한곳입니다   서울도심에 아직도 남아있는 역사적인곳으로 우연히 발걸음 하다 들린곳인데  꽤 좋았습니다
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 5개 ,"옛 건물 형태가 남아있고, 그 옛스런 분위기가 좋다"
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,사진에 풍경을 담기 좋고 연인과 함께 걷기 좋은 장소 입니다~
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 5개 ,여길 왜 이제야 알았지?
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,멋있지만 관광객들이 조금은 많이 손상한 거리
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 5개 ,낭만적.산책코스.소박한 데이트 코스
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 3개 ,벽화가 3년전보단 없어서 아쉬웠당교복대여 꼭할것-하루빌리는데 만원
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,산을 오르는듯 운동플러스 정감있는 마을이었어요.쉴수있는 샾도많고 친구와 연인이 가면 더 좋은곳입니다~♡
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 5개 ,벚꽃이 넘나 만개해서 지금이 젤 이쁜 때인 것 같아요. 근처 갈 일 있으심 지나보셔요. 일부러 가기엔 코스가 짧아서 실망하실지도... 좀 지나면 더워서 못가실 수 있으니 지금 가보시길 추천합니다.
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,사람이없어서 좋긴했어용   그만큼 볼만한  우와~할만한 벽화는 별로...거의..없다는점  그래도 만족!
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 5개 ,사진찍고 놀기좋다 분위기좋은카페도 종종있다
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 3개 ,예전처럼 사람 사는 느낌은 많이 없어졌다. 데이트 코스라면 추천
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,동네 분위기가 특색있고 외국인 관광객이 많음~해질때 노을이 아름다움~
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 3개 ,굿
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,벽화가 많이 지워져서 아쉬움
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 3개 ,"그리길지 않은 곳인데, 이곳은 원래 주민이 사는 동네입니다. 조용하게 다니면 좋겠습니다."
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,요즘 같은 날 걸어올라오면 겨드랑이가 젖기 딱 좋다.하지만 좋은 분위기
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,예전 엄마표 김밥맛을 느낄수 있는 분식집
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,지역보고회원이되려합니다 클릭이잘안되네요
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 5개 ,벽화와 카페 유명
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 5개 ,계단이 많긴 하지만 올라갈만한 가치가 있어요.여유를 갖고 천천히 올라가다보면 카페와 교복 대여점이 있어서 어릴적 기억이 새록새록 돋아요.
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,밤에 아주 이쁨. 성벽 걷다가 여기도 걸으시면 좋움
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,조용한 분위기와 이색적인 분위기의 동네
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,간단하게 돌아다다 오면 좋아요맘먹고 가진 마세요 뭐없어요 ㅋ
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 5개 ,아주 좋아요
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 3개 ,보통
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,날 좋을 때 누구랑 같이 와도 좋고 혼자 돌아다녀도 좋을 것 같아요
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,걷기좋아요
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 5개 ,맛있고 분위기좋고..귀여운 강아지가 있어요~
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,정감을 불러일으키는곳! 한가지 아쉬운점은 예쁜 벽화에 차를 많이 대 놓은 것이다.
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 2개 ,볼것 쥐뿔도없음
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 3개 ,뷰는 좋으나 주차공간 매우부족
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 5개 ,여기는 골목골목 다이뻐요 관광명소로 최고예요
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,아름다운 곳이고 나중에 꼭 한번 찾아와서 힐링하고푼 곳입니다.
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,생각보다 운치있고  카페 개쁠이라는곳 전망이 좋음
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,그냥 골목골목다니며 동네를 구경한다는 느낌이다. 특별한 것을 기대한다면 좀 실망할 수도 있다.
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,마을도 전체적으로 이뻐요.벗꽃필때 가면 죽여줍니다
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 3개 ,무난한 산책코스 비오는날은 피하세요
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,산동네에 있는데 가격이 비싼듯
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,우리아들 과  행복한 시간 되었내요.파주원주민
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 3개 ,생각보다 별게없었음 그리고 공사중이라 길도 불편
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 5개 ,너무 아시워요 관광하는 외국인 보기가 힘들어서 경기침체 또는 코로나 때문 지역상꼰이 걱정이 되는 안타까운 실정입니다
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 5개 ,조용하고 역사가 숨어있어있는 듯한.
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 5개 ,날씨 좋은 날 걸으면 정말 기분 좋은 곳 입니다.
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,조용하고좋음
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 2개 ,마을 자체는 길이 다소 가파르지만 걷는 즐거움이 있는데 운전자라면 절대로 특히 주말에는 절대로!!!낙산공원에 차를 대고 슬슬 걸어서 산책이나 해야지 라는 생각을 하지 않았으면 좋겠다. 거짓말 하나도 안하고 그 좁고 가파른 골목길에 불법주차를 얼마나 해대는지 낙산공원 주차장으로 향하는 길이 완전히 꽉 막혀서 한 시간이나 갇혀 있었다. 게다가 많은 수의 사람들이 그렇게 갇혀서 조금이라도 틈이 있으면 신경질적으로 움직이는 차들…
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,유명한집이죠
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 1개 ,주민들이 관광객오는게 싫다고 벽화다 지웠다고...오는걸 싫어하는데..굳이 가고싶지 않다..볼것도 없고.  조용히 살아라.. 땅값 오르는건좋아하면서 시끄러운건 싫다는거지...
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,벽화마을 전용의 교복대여점도 있고 사진찍기도 좋았던것같아요😊
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,옛생각이  절로나네요  한28년만에  가본것 갔네요   너무 좋았어요
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,아기자기 앙증맞은 전통과 1980년대가 잘어우러져 있는곳
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 5개 ,밤의 아름다움을 이해하게 되는 곳 입니다
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,"매우 경사가 높아 힘들지만, 마지막 낙산공원의 야경을 끝으로 하나의 데이트 코스로 훌륭함"
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,데이트와 산책하기 좋아요~ 사진찍을 곳이 많고 한복체험 및 60~70년대 교복체험도 가능해요^^ 대부분이 언덕이므로 편안한 활동화 추천합니다~
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 5개 ,"향수를 불러일으키는 마을,잘유지되었으면 좋겠습니다. 외국인들 많네요"
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,아름다워요...밤에가면 하늘과 맞다아서 멋진 야경을 볼수있네요
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,"높지 않은 산이지만, 서울의 전경을 내려다 볼 수 있고 빈티지한건물들이 매력적이다"
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 5개 ,이곳을 둘러보시고 낙산에 올라가 서울시 경치를 감상하시고 성곽을 따라서 내려오시면 더욱 좋습니다.
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,낙산공원 내려오다가 우연히 들리게 될 가능성이 많은 곳입니다. 서울속의 작은 여행지같은 느낌으로 지나가면서 곳곳에 있는 포토존에서 사진 하나씩 찍으면 좋은 추억이 될 수 있습니다.
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 3개 ,옜어릴적 생각을 많이나게하면서 정서적으로 좋다.
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 5개 ,옛 추억을 떠올리면서 좋은 이야기거리를 만들기에 아주 좋은 곳이네요~ 기을 하늘과 구름이 어울어져 멋진 풍경도 보고 예쁜 사진도 찍고 연인과 차도 마시니 넘 좋아서 적극 추천합니다^^
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 3개 ,색다르기는 하지만... 그닥... 일부러 찾아갈 곳은 아니라능
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,어렸을때 달동네를 연상할 수 있는 곳이에요. 집집마다 그려져 있는 벽화가 인상 깊구요~ 이화벽화마을에서 낙산공원까지 이어져 있어 데이트와 운동까지 되는곳이라 좋아요.
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 5개 ,이색적인 공간 교복체험 벽화앞에서 사진찍기등여러가지 체험을 할수있는 서울 도심속 작은 휴식공간
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 1개 ,빨리 재건축됬으면좋겠네요
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,이제 슬슬 봄이 오네요. 대학로에서 산책하기 좋은 거리에요. 다만 살고 계시는 분들이 방문객들이 너무 시끄러워 힘들어하시니 조용히 매너를 지켜 주시면 참 좋을 것 같네요.
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 5개 ,대학로 오랫만에 갔는데 이화장 서울성곽 전망대이화동 벽화마을 구경하는재미와 버스킹 관람 도오랜만에  옛날로돌아가는 느낌이엇던 시간이라좋았읍니다 맛있는 음식도 골라먹는 재미도 있어요
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 3개 ,대표적인 관광지라 하기에는 이제는 많이 퇴색 되어버린것 같아요...아직 외국인들도 많이 찾아오는데 재정비가 시급하지 않을까요?
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 5개 ,아이들과 산책하러 왔다가 너무좋은 경험했음.추천×2
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 5개 ,해가질무렵  카페모습  멋져요
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 5개 ,여기를 지나 낙산공원 올라가면 경치가 좋네요
성동구,이화동 벽화마을,4.1,https://lh5.googleusercontent.com/p/AF1QipOkYoT7qv721oqFu3T95bFqSHahqLi2LaKBqnIW=w408-h306-k-no,서울특별시 종로구 이화동 낙산4길 49, 별표 4개 ,주민들이 삽니다 조용히 합시다.
